"","Date","X1","Player","#","Nation","Pos","Min","Tkl","TklW","Def 3rd","Mid 3rd","Att 3rd","Tkl.1","Att","Tkl%","Past","Press","Succ","%","Def 3rd.1","Mid 3rd.1","Att 3rd.1","Blocks","Sh","ShSv","Pass","Int","Clr","Err","Team","Opponent","X32","game_week"
"2968","12/1/19",3771,"George Baldock",2,"eng ENG","WB",90,0,0,0,0,0,0,1,0,1,20,2,10,12,8,0,4,0,0,4,1,3,0,"Sheffield Utd","Wolves",NA,14
"2969","12/1/19",3772,"Jack O'Connell",5,"eng ENG","CB",90,1,1,0,1,0,0,0,NA,0,15,7,46.7,5,10,0,5,2,0,3,1,3,0,"Sheffield Utd","Wolves",NA,14
"2970","12/1/19",3773,"John Egan",12,"ie IRL","CB",90,2,2,0,2,0,2,2,100,0,13,5,38.5,5,8,0,0,0,0,0,0,6,0,"Sheffield Utd","Wolves",NA,14
"2971","12/1/19",3774,"Chris Basham",6,"eng ENG","CB",90,3,3,1,1,1,1,1,100,0,15,6,40,8,6,1,1,1,0,0,4,12,0,"Sheffield Utd","Wolves",NA,14
"2972","12/1/19",3775,"Dean Henderson",1,"eng ENG","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,"Sheffield Utd","Wolves",NA,14
"2973","12/1/19",3776,"Teemu Pukki",22,"fi FIN","FW",90,0,0,0,0,0,0,0,NA,0,16,1,6.3,0,6,10,0,0,0,0,0,0,0,"Norwich City","Arsenal",NA,14
"2974","12/1/19",3777,"Onel Hernandez",11,"cu CUB","LW",90,5,4,2,1,2,1,3,33.3,2,14,5,35.7,9,2,3,2,1,1,1,3,0,0,"Norwich City","Arsenal",NA,14
"2975","12/1/19",3778,"Todd Cantwell",14,"eng ENG","RW",82,0,0,0,0,0,0,3,0,3,14,1,7.1,5,7,2,1,0,0,1,0,3,0,"Norwich City","Arsenal",NA,14
"2976","12/1/19",3779,"Emiliano Buendia",17,"ar ARG","RW",8,0,0,0,0,0,0,0,NA,0,5,3,60,1,1,3,2,0,0,2,0,0,0,"Norwich City","Arsenal",NA,14
"2977","12/1/19",3780,"Kenny McLean",23,"sco SCO","AM",90,0,0,0,0,0,0,1,0,1,18,3,16.7,3,9,6,1,0,0,1,1,0,0,"Norwich City","Arsenal",NA,14
"2978","12/1/19",3781,"Tom Trybull",19,"de GER","DM",90,3,2,2,0,1,2,7,28.6,5,27,14,51.9,16,9,2,0,0,0,0,0,3,0,"Norwich City","Arsenal",NA,14
"2979","12/1/19",3782,"Ibrahim Amadou",24,"fr FRA","DM",90,4,1,2,1,1,2,3,66.7,1,26,4,15.4,8,16,2,3,3,0,0,1,3,0,"Norwich City","Arsenal",NA,14
"2980","12/1/19",3783,"Sam Byram",3,"eng ENG","LB",90,1,1,0,1,0,0,1,0,1,12,4,33.3,5,5,2,7,3,0,4,1,5,0,"Norwich City","Arsenal",NA,14
"2981","12/1/19",3784,"Ben Godfrey",4,"eng ENG","CB",90,1,0,1,0,0,0,0,NA,0,4,2,50,2,2,0,3,2,0,1,1,8,0,"Norwich City","Arsenal",NA,14
"2982","12/1/19",3785,"Christoph Zimmermann",6,"de GER","CB",90,2,2,1,1,0,2,2,100,0,6,2,33.3,4,2,0,1,0,0,1,2,8,0,"Norwich City","Arsenal",NA,14
"2983","12/1/19",3786,"Max Aarons",2,"eng ENG","RB",90,2,2,0,2,0,0,0,NA,0,9,4,44.4,5,4,0,3,0,0,3,0,6,0,"Norwich City","Arsenal",NA,14
"2984","12/1/19",3787,"Tim Krul",1,"nl NED","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Norwich City","Arsenal",NA,14
"2985","12/1/19",3788,"Alexandre Lacazette",9,"fr FRA","FW",90,0,0,0,0,0,0,0,NA,0,18,6,33.3,0,8,10,0,0,0,0,0,0,0,"Arsenal","Norwich City",NA,14
"2986","12/1/19",3789,"Mesut Ozil",10,"de GER","LW,RW,AM",88,1,1,0,1,0,0,0,NA,0,10,2,20,3,3,4,0,0,0,0,0,0,0,"Arsenal","Norwich City",NA,14
"2987","12/1/19",3790,"Gabriel Martinelli",35,"br BRA","AM",2,0,0,0,0,0,0,0,NA,0,2,1,50,0,1,1,0,0,0,0,0,0,0,"Arsenal","Norwich City",NA,14
"2988","12/1/19",3791,"Pierre-Emerick Aubameyang",14,"ga GAB","RW,LW",90,3,1,1,1,1,1,2,50,1,22,7,31.8,5,7,10,3,0,0,3,0,0,0,"Arsenal","Norwich City",NA,14
"2989","12/1/19",3792,"Joseph Willock",28,"eng ENG","AM",69,3,1,1,0,2,1,1,100,0,17,1,5.9,2,10,5,0,0,0,0,0,0,0,"Arsenal","Norwich City",NA,14
"2990","12/1/19",3793,"Lucas Torreira",11,"uy URU","DM,CM",21,2,2,2,0,0,0,1,0,1,5,1,20,2,3,0,1,1,0,0,2,1,0,"Arsenal","Norwich City",NA,14
"2991","12/1/19",3794,"Matteo Guendouzi",29,"fr FRA","DM,CM",77,0,0,0,0,0,0,1,0,1,6,1,16.7,2,1,3,1,0,0,1,0,1,0,"Arsenal","Norwich City",NA,14
"2992","12/1/19",3795,"Bukayo Saka",77,"eng ENG","LW",13,0,0,0,0,0,0,1,0,1,5,0,0,0,4,1,1,0,0,1,0,0,0,"Arsenal","Norwich City",NA,14
"2993","12/1/19",3796,"Granit Xhaka",34,"ch SUI","DM",90,3,0,0,3,0,3,5,60,2,16,1,6.3,4,9,3,0,0,0,0,2,3,0,"Arsenal","Norwich City",NA,14
"2994","12/1/19",3797,"Sead Kolasinac",31,"ba BIH","LB",90,1,0,1,0,0,0,0,NA,0,10,2,20,5,4,1,0,0,0,0,1,0,0,"Arsenal","Norwich City",NA,14
"2995","12/1/19",3798,"David Luiz",23,"br BRA","CB",90,0,0,0,0,0,0,0,NA,0,5,1,20,3,0,2,2,2,0,0,1,1,0,"Arsenal","Norwich City",NA,14
"2996","12/1/19",3799,"Shkodran Mustafi",20,"de GER","CB",90,1,0,1,0,0,0,3,0,3,5,1,20,3,2,0,1,1,0,0,2,3,0,"Arsenal","Norwich City",NA,14
"2997","12/1/19",3800,"Calum Chambers",21,"eng ENG","RB",90,3,3,1,0,2,0,0,NA,0,16,5,31.3,9,3,4,1,0,0,1,1,3,0,"Arsenal","Norwich City",NA,14
"2998","12/1/19",3801,"Bernd Leno",1,"de GER","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Arsenal","Norwich City",NA,14
"2999","12/1/19",3802,"Anthony Martial",9,"fr FRA","FW",81,1,1,0,0,1,0,0,NA,0,15,5,33.3,0,5,10,1,0,0,1,0,1,0,"Manchester Utd","Aston Villa",NA,14
"3000","12/1/19",3803,"Mason Greenwood",26,"eng ENG","FW",9,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Manchester Utd","Aston Villa",NA,14
"3001","12/1/19",3804,"Marcus Rashford",10,"eng ENG","LW,AM",90,2,2,0,2,0,2,2,100,0,18,5,27.8,0,9,9,0,0,0,0,0,1,0,"Manchester Utd","Aston Villa",NA,14
"3002","12/1/19",3805,"Daniel James",21,"wal WAL","RW,LW",90,0,0,0,0,0,0,4,0,4,29,8,27.6,7,11,11,1,0,0,1,0,0,0,"Manchester Utd","Aston Villa",NA,14
"3003","12/1/19",3806,"Juan Mata",8,"es ESP","AM,RW",73,0,0,0,0,0,0,0,NA,0,16,3,18.8,2,8,6,2,0,0,2,0,0,0,"Manchester Utd","Aston Villa",NA,14
"3004","12/1/19",3807,"Jesse Lingard",14,"eng ENG","RW",17,0,0,0,0,0,0,0,NA,0,2,2,100,0,2,0,0,0,0,0,0,0,0,"Manchester Utd","Aston Villa",NA,14
"3005","12/1/19",3808,"Fred",17,"br BRA","DM",90,1,0,0,1,0,1,2,50,1,26,7,26.9,10,15,1,2,0,0,2,3,3,0,"Manchester Utd","Aston Villa",NA,14
"3006","12/1/19",3809,"Andreas Pereira",15,"br BRA","DM",90,0,0,0,0,0,0,1,0,1,23,7,30.4,8,13,2,2,0,0,2,0,1,0,"Manchester Utd","Aston Villa",NA,14
"3007","12/1/19",3810,"Brandon Williams",53,"eng ENG","LB",78,1,0,0,1,0,1,5,20,4,17,4,23.5,9,6,2,5,1,0,4,0,4,0,"Manchester Utd","Aston Villa",NA,14
"3008","12/1/19",3850,"Djibril Sidibe",19,"fr FRA","WB",90,6,2,3,0,3,1,2,50,1,29,11,37.9,16,5,8,4,0,0,4,3,1,0,"Everton","Leicester City",NA,14
"3009","12/1/19",3851,"Michael Keane",5,"eng ENG","CB",90,4,3,3,1,0,1,2,50,1,15,4,26.7,13,1,1,2,1,0,1,2,8,0,"Everton","Leicester City",NA,14
"3010","12/1/19",3852,"Yerry Mina",13,"co COL","CB",90,1,1,1,0,0,0,0,NA,0,10,3,30,9,1,0,3,1,0,2,3,15,0,"Everton","Leicester City",NA,14
"3011","12/1/19",3853,"Mason Holgate",2,"eng ENG","CB",90,0,0,0,0,0,0,0,NA,0,11,5,45.5,9,1,1,0,0,0,0,3,12,0,"Everton","Leicester City",NA,14
"3012","12/1/19",3854,"Jordan Pickford",1,"eng ENG","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Everton","Leicester City",NA,14
"3013","12/1/19",3841,"Kasper Schmeichel",1,"dk DEN","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Leicester City","Everton",NA,14
"3014","12/1/19",3829,"Jamie Vardy",9,"eng ENG","FW",90,0,0,0,0,0,0,0,NA,0,13,3,23.1,0,6,7,1,0,0,1,0,2,0,"Leicester City","Everton",NA,14
"3015","12/1/19",3830,"Harvey Barnes",15,"eng ENG","CM",81,1,1,0,1,0,0,0,NA,0,8,3,37.5,0,4,4,0,0,0,0,1,0,0,"Leicester City","Everton",NA,14
"3016","12/1/19",3831,"Marc Albrighton",11,"eng ENG","CM",9,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Leicester City","Everton",NA,14
"3017","12/1/19",3832,"James Maddison",10,"eng ENG","CM,AM",90,2,2,1,0,1,1,1,100,0,10,4,40,3,6,1,1,0,0,1,0,0,0,"Leicester City","Everton",NA,14
"3018","12/1/19",3833,"Youri Tielemans",8,"be BEL","CM",90,1,1,0,1,0,1,2,50,1,13,3,23.1,5,5,3,2,1,0,1,1,0,0,"Leicester City","Everton",NA,14
"3019","12/1/19",3834,"Ayoze Perez",17,"es ESP","CM",61,1,0,0,0,1,0,0,NA,0,8,0,0,1,3,4,0,0,0,0,0,0,0,"Leicester City","Everton",NA,14
"3020","12/1/19",3835,"Kelechi Iheanacho",14,"ng NGA","FW,CM",29,0,0,0,0,0,0,0,NA,0,4,2,50,0,3,1,0,0,0,0,0,0,0,"Leicester City","Everton",NA,14
"3021","12/1/19",3836,"Wilfred Ndidi",25,"ng NGA","DM",90,4,4,3,1,0,2,5,40,3,20,6,30,8,10,2,2,0,0,2,2,2,0,"Leicester City","Everton",NA,14
"3022","12/1/19",3837,"Ben Chilwell",3,"eng ENG","LB",90,2,0,1,1,0,1,2,50,1,11,3,27.3,3,5,3,4,1,0,3,0,2,0,"Leicester City","Everton",NA,14
"3023","12/1/19",3838,"Caglar Soyuncu",4,"tr TUR","CB",90,1,1,0,1,0,1,4,25,3,7,3,42.9,5,2,0,1,1,0,0,0,4,0,"Leicester City","Everton",NA,14
"3024","12/1/19",3839,"Jonny Evans",6,"nir NIR","CB",90,3,2,1,2,0,0,1,0,1,9,5,55.6,6,1,2,1,1,0,0,1,9,0,"Leicester City","Everton",NA,14
"3025","12/1/19",3840,"Ricardo Pereira",21,"pt POR","RB",90,3,3,2,1,0,0,0,NA,0,15,9,60,5,7,3,3,0,0,3,4,6,0,"Leicester City","Everton",NA,14
"3026","12/1/19",3845,"Alex Iwobi",17,"ng NGA","RW",77,1,1,1,0,0,0,0,NA,0,29,9,31,8,16,5,0,0,0,0,0,0,0,"Everton","Leicester City",NA,14
"3027","12/1/19",3842,"Dominic Calvert-Lewin",9,"eng ENG","FW",77,0,0,0,0,0,0,0,NA,0,21,6,28.6,0,8,13,0,0,0,0,0,0,0,"Everton","Leicester City",NA,14
"3028","12/1/19",3843,"Morgan Schneiderlin",18,"fr FRA","DM",13,0,0,0,0,0,0,1,0,1,8,1,12.5,2,4,2,0,0,0,0,1,0,0,"Everton","Leicester City",NA,14
"3029","12/1/19",3844,"Richarlison",7,"br BRA","LW,FW",90,0,0,0,0,0,0,3,0,3,37,6,16.2,7,18,12,2,1,0,1,0,5,0,"Everton","Leicester City",NA,14
"3030","12/1/19",3849,"Lucas Digne",12,"fr FRA","WB",90,5,2,4,1,0,1,1,100,0,29,9,31,19,4,6,0,0,0,0,4,5,1,"Everton","Leicester City",NA,14
"3031","12/1/19",3846,"Moise Kean",27,"it ITA","FW",13,0,0,0,0,0,0,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Everton","Leicester City",NA,14
"3032","12/1/19",3847,"Gylfi Sigurdsson",10,"is ISL","DM,CM",90,2,2,1,1,0,0,1,0,1,56,16,28.6,28,25,3,5,0,0,5,3,2,0,"Everton","Leicester City",NA,14
"3033","12/1/19",3848,"Tom Davies",26,"eng ENG","DM,CM",90,2,1,1,1,0,0,2,0,2,31,4,12.9,14,15,2,2,0,0,2,3,1,0,"Everton","Leicester City",NA,14
"3034","12/14/19",4423,"Gerard Deulofeu",7,"es ESP","LW",90,1,0,1,0,0,1,2,50,1,20,4,20,5,9,6,1,0,0,1,1,0,0,"Watford","Liverpool",NA,17
"3035","12/14/19",4424,"Ismaila Sarr",23,"sn SEN","RW",90,2,2,2,0,0,1,2,50,1,23,2,8.7,10,8,5,0,0,0,0,1,0,0,"Watford","Liverpool",NA,17
"3036","12/14/19",4421,"Troy Deeney",9,"eng ENG","FW",74,1,1,0,1,0,0,3,0,3,19,4,21.1,3,12,4,3,0,0,3,0,1,0,"Watford","Liverpool",NA,17
"3037","12/14/19",4422,"Andre Gray",18,"eng ENG","FW",16,0,0,0,0,0,0,0,NA,0,5,2,40,0,3,2,1,0,0,1,0,0,0,"Watford","Liverpool",NA,17
"3038","12/14/19",4436,"Mateo Kovacic",17,"hr CRO","AM,CM",26,0,0,0,0,0,0,0,NA,0,3,2,66.7,1,1,1,1,0,0,1,0,0,0,"Chelsea","Bournemouth",NA,17
"3039","12/14/19",4437,"Willian",10,"br BRA","RW",64,2,2,1,1,0,0,2,0,2,15,5,33.3,2,5,8,0,0,0,0,0,1,0,"Chelsea","Bournemouth",NA,17
"3040","12/14/19",4425,"Abdoulaye Doucoure",16,"fr FRA","AM",86,1,1,0,1,0,0,2,0,2,27,7,25.9,5,16,6,3,0,0,3,0,1,0,"Watford","Liverpool",NA,17
"3041","12/14/19",4426,"Domingos Quina",20,"pt POR","AM",4,0,0,0,0,0,0,0,NA,0,3,1,33.3,0,2,1,0,0,0,0,0,0,0,"Watford","Liverpool",NA,17
"3042","12/14/19",4427,"Will Hughes",19,"eng ENG","DM",90,4,2,1,3,0,2,4,50,2,23,5,21.7,8,11,4,6,1,0,5,2,1,0,"Watford","Liverpool",NA,17
"3043","12/14/19",4428,"Etienne Capoue",29,"fr FRA","DM",90,4,3,3,1,0,3,5,60,2,16,4,25,5,4,7,1,0,0,1,1,0,0,"Watford","Liverpool",NA,17
"3044","12/14/19",4429,"Kiko Femenia",21,"es ESP","LB",90,4,2,4,0,0,1,3,33.3,2,15,3,20,12,2,1,0,0,0,0,4,7,1,"Watford","Liverpool",NA,17
"3045","12/14/19",4430,"Craig Cathcart",15,"nir NIR","CB",90,4,2,1,2,1,2,3,66.7,1,9,4,44.4,6,2,1,3,2,0,1,2,10,1,"Watford","Liverpool",NA,17
"3046","12/14/19",4431,"Christian Kabasele",27,"be BEL","CB",90,3,3,3,0,0,3,5,60,2,12,6,50,8,4,0,5,1,0,4,2,8,1,"Watford","Liverpool",NA,17
"3047","12/14/19",4432,"Adrian Mariappa",6,"jm JAM","RB",90,2,1,2,0,0,1,3,33.3,2,16,6,37.5,8,8,0,1,0,0,1,0,7,0,"Watford","Liverpool",NA,17
"3048","12/14/19",4433,"Ben Foster",26,"eng ENG","GK",90,0,0,0,0,0,0,1,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Watford","Liverpool",NA,17
"3049","12/14/19",4434,"Tammy Abraham",9,"eng ENG","FW,LW",90,0,0,0,0,0,0,0,NA,0,9,2,22.2,0,4,5,1,1,0,0,0,2,0,"Chelsea","Bournemouth",NA,17
"3050","12/14/19",4435,"Christian Pulisic",22,"us USA","LW",64,3,2,0,2,1,0,2,0,2,18,7,38.9,4,7,7,0,0,0,0,0,2,0,"Chelsea","Bournemouth",NA,17
"3051","12/14/19",4529,"Emiliano Buendia",17,"ar ARG","RW",89,4,2,1,3,0,2,4,50,2,39,7,17.9,10,25,4,2,0,0,2,2,1,0,"Norwich City","Leicester City",NA,17
"3052","12/14/19",4530,"Mario Vrancic",8,"ba BIH","RW",1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Norwich City","Leicester City",NA,17
"3053","12/14/19",4531,"Kenny McLean",23,"sco SCO","AM",90,2,1,1,1,0,0,0,NA,0,18,2,11.1,3,11,4,2,0,0,2,0,2,0,"Norwich City","Leicester City",NA,17
"3054","12/14/19",4532,"Tom Trybull",19,"de GER","DM",85,4,1,3,1,0,2,4,50,2,31,8,25.8,15,14,2,1,0,0,1,1,1,0,"Norwich City","Leicester City",NA,17
"3055","12/14/19",4533,"Marco Stiepermann",18,"de GER","DM",5,0,0,0,0,0,0,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Norwich City","Leicester City",NA,17
"3056","12/14/19",4534,"Alexander Tettey",27,"no NOR","DM",90,3,3,1,1,1,1,3,33.3,2,18,2,11.1,7,9,2,2,2,0,0,3,2,0,"Norwich City","Leicester City",NA,17
"3057","12/14/19",4535,"Sam Byram",3,"eng ENG","LB",90,2,0,1,1,0,2,2,100,0,15,6,40,9,5,1,4,0,0,4,2,6,0,"Norwich City","Leicester City",NA,17
"3058","12/14/19",4536,"Ben Godfrey",4,"eng ENG","CB",90,0,0,0,0,0,0,0,NA,0,3,1,33.3,2,1,0,0,0,0,0,0,9,0,"Norwich City","Leicester City",NA,17
"3059","12/14/19",4537,"Christoph Zimmermann",6,"de GER","CB",90,6,5,5,0,1,3,3,100,0,4,2,50,4,0,0,1,0,0,1,0,4,0,"Norwich City","Leicester City",NA,17
"3060","12/14/19",4538,"Max Aarons",2,"eng ENG","RB",90,2,0,2,0,0,1,2,50,1,20,3,15,13,4,3,6,4,0,2,1,2,0,"Norwich City","Leicester City",NA,17
"3061","12/14/19",4539,"Tim Krul",1,"nl NED","GK",90,0,0,0,0,0,0,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Norwich City","Leicester City",NA,17
"3062","12/14/19",4540,"Danny Ings",9,"eng ENG","FW",90,1,1,1,0,0,0,0,NA,0,29,11,37.9,5,9,15,6,0,0,6,2,0,0,"Southampton","West Ham",NA,17
"3063","12/14/19",4541,"Shane Long",7,"ie IRL","FW",83,0,0,0,0,0,0,1,0,1,16,8,50,3,6,7,3,1,0,2,0,1,0,"Southampton","West Ham",NA,17
"3064","12/14/19",4542,"Stuart Armstrong",17,"sco SCO","FW",7,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Southampton","West Ham",NA,17
"3065","12/14/19",4543,"Nathan Redmond",22,"eng ENG","CM",45,0,0,0,0,0,0,2,0,2,14,6,42.9,3,6,5,0,0,0,0,0,1,0,"Southampton","West Ham",NA,17
"3066","12/14/19",4544,"Oriol Romeu",14,"es ESP","CM",45,1,1,0,1,0,0,0,NA,0,14,7,50,3,6,5,4,0,0,4,2,5,0,"Southampton","West Ham",NA,17
"3067","12/14/19",4545,"Pierre-Emile Hojbjerg",23,"dk DEN","CM",90,1,1,1,0,0,1,2,50,1,18,6,33.3,4,13,1,0,0,0,0,1,2,0,"Southampton","West Ham",NA,17
"3068","12/14/19",4546,"James Ward-Prowse",16,"eng ENG","CM",90,0,0,0,0,0,0,1,0,1,19,9,47.4,8,9,2,0,0,0,0,0,2,0,"Southampton","West Ham",NA,17
"3069","12/14/19",4547,"Moussa Djenepo",12,"ml MLI","CM",90,5,3,4,1,0,2,4,50,2,21,9,42.9,9,5,7,2,0,0,2,1,1,0,"Southampton","West Ham",NA,17
"3070","12/14/19",4548,"Ryan Bertrand",21,"eng ENG","LB",90,3,2,2,1,0,0,2,0,2,13,7,53.8,4,3,6,0,0,0,0,1,1,0,"Southampton","West Ham",NA,17
"3071","12/14/19",4549,"Jan Bednarek",35,"pl POL","CB",90,2,1,2,0,0,0,1,0,1,8,4,50,5,3,0,1,1,0,0,3,11,0,"Southampton","West Ham",NA,17
"3072","12/14/19",4550,"Jack Stephens",5,"eng ENG","CB",90,2,1,2,0,0,1,2,50,1,6,0,0,2,4,0,3,1,0,2,0,6,0,"Southampton","West Ham",NA,17
"3073","12/14/19",4551,"Cedric Soares",2,"pt POR","RB",86,3,2,2,1,0,2,3,66.7,1,25,11,44,13,9,3,2,1,0,1,0,8,0,"Southampton","West Ham",NA,17
"3074","12/14/19",4552,"Che Adams",10,"eng ENG","RB",4,0,0,0,0,0,0,0,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Southampton","West Ham",NA,17
"3075","12/14/19",4553,"Alex McCarthy",1,"eng ENG","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Southampton","West Ham",NA,17
"3076","12/14/19",4554,"Sebastien Haller",22,"fr FRA","FW",78,1,1,0,1,0,0,0,NA,0,32,11,34.4,1,21,10,2,1,0,1,1,1,0,"West Ham","Southampton",NA,17
"3077","12/14/19",4555,"Carlos Sanchez",15,"co COL","DM,FW,CM",12,0,0,0,0,0,0,0,NA,0,3,0,0,2,1,0,0,0,0,0,0,4,0,"West Ham","Southampton",NA,17
"3078","12/14/19",4556,"Michail Antonio",30,"eng ENG","FW",90,1,0,1,0,0,1,1,100,0,22,2,9.1,0,13,9,1,0,0,1,0,0,0,"West Ham","Southampton",NA,17
"3079","12/14/19",4557,"Pablo Fornals",18,"es ESP","CM",90,2,2,1,1,0,2,3,66.7,1,33,10,30.3,6,12,15,1,0,0,1,0,0,0,"West Ham","Southampton",NA,17
"3080","12/14/19",4558,"Declan Rice",41,"eng ENG","CM",90,2,2,1,0,1,1,4,25,3,25,8,32,12,12,1,5,0,0,5,2,4,0,"West Ham","Southampton",NA,17
"3081","12/14/19",4438,"Callum Hudson-Odoi",20,"eng ENG","RW",26,0,0,0,0,0,0,0,NA,0,3,0,0,0,2,1,0,0,0,0,0,0,0,"Chelsea","Bournemouth",NA,17
"3082","12/14/19",4439,"Mason Mount",19,"eng ENG","AM,LW",90,1,1,0,0,1,0,0,NA,0,16,8,50,1,7,8,1,0,0,1,1,2,0,"Chelsea","Bournemouth",NA,17
"3083","12/14/19",4440,"Jorginho",5,"it ITA","CM",77,5,3,0,4,1,0,1,0,1,16,7,43.8,3,10,3,1,0,0,1,6,2,0,"Chelsea","Bournemouth",NA,17
"3084","12/14/19",4441,"Michy Batshuayi",23,"be BEL","FW",13,0,0,0,0,0,0,0,NA,0,2,1,50,0,1,1,0,0,0,0,0,0,0,"Chelsea","Bournemouth",NA,17
"3085","12/14/19",4442,"N'Golo Kante",7,"fr FRA","CM",90,1,1,1,0,0,0,0,NA,0,22,12,54.5,9,8,5,2,0,0,2,2,1,0,"Chelsea","Bournemouth",NA,17
"3086","12/14/19",4443,"Emerson",33,"it ITA","LB",90,3,0,0,2,1,0,0,NA,0,11,2,18.2,2,4,5,1,0,0,1,0,1,0,"Chelsea","Bournemouth",NA,17
"3087","12/14/19",4444,"Kurt Zouma",15,"fr FRA","CB",90,2,0,2,0,0,0,0,NA,0,7,1,14.3,4,3,0,3,1,0,2,0,7,0,"Chelsea","Bournemouth",NA,17
"3088","12/14/19",4445,"Antonio Rudiger",2,"de GER","CB",90,3,0,1,1,1,1,2,50,1,10,1,10,8,2,0,4,2,0,2,0,9,0,"Chelsea","Bournemouth",NA,17
"3089","12/14/19",4446,"Cesar Azpilicueta",28,"es ESP","RB",90,3,3,3,0,0,0,0,NA,0,19,8,42.1,10,6,3,3,1,0,2,2,4,0,"Chelsea","Bournemouth",NA,17
"3090","12/14/19",4447,"Kepa Arrizabalaga",1,"es ESP","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Chelsea","Bournemouth",NA,17
"3091","12/14/19",4448,"Joshua King",7,"no NOR","FW",74,0,0,0,0,0,0,0,NA,0,23,6,26.1,2,11,10,1,0,0,1,0,0,0,"Bournemouth","Chelsea",NA,17
"3092","12/14/19",4449,"Dominic Solanke",9,"eng ENG","FW",16,0,0,0,0,0,0,0,NA,0,11,2,18.2,1,8,2,0,0,0,0,0,0,0,"Bournemouth","Chelsea",NA,17
"3093","12/14/19",4450,"Jefferson Lerma",8,"co COL","AM",90,0,0,0,0,0,0,1,0,1,12,7,58.3,3,9,0,2,1,0,1,0,2,0,"Bournemouth","Chelsea",NA,17
"3094","12/14/19",4451,"Ryan Fraser",24,"sco SCO","CM",90,0,0,0,0,0,0,0,NA,0,11,1,9.1,4,4,3,3,0,0,3,1,1,0,"Bournemouth","Chelsea",NA,17
"3095","12/14/19",4452,"Dan Gosling",4,"eng ENG","CM",90,1,1,1,0,0,0,1,0,1,27,5,18.5,11,12,4,5,1,0,4,4,0,0,"Bournemouth","Chelsea",NA,17
"3096","12/14/19",4453,"Philip Billing",29,"dk DEN","CM",90,0,0,0,0,0,0,0,NA,0,22,5,22.7,9,9,4,1,0,0,1,9,8,0,"Bournemouth","Chelsea",NA,17
"3097","12/14/19",4454,"Lewis Cook",16,"eng ENG","CM",90,0,0,0,0,0,0,1,0,1,17,0,0,9,6,2,0,0,0,0,0,1,0,"Bournemouth","Chelsea",NA,17
"3098","12/14/19",4455,"Diego Rico",21,"es ESP","LB",90,4,2,3,1,0,0,0,NA,0,25,8,32,15,2,8,8,1,0,7,3,2,0,"Bournemouth","Chelsea",NA,17
"3099","12/14/19",4456,"Chris Mepham",33,"wal WAL","CB",90,0,0,0,0,0,0,0,NA,0,10,6,60,9,1,0,2,1,0,1,1,10,0,"Bournemouth","Chelsea",NA,17
"3100","12/14/19",4457,"Simon Francis",2,"eng ENG","CB",90,0,0,0,0,0,0,0,NA,0,4,1,25,3,1,0,3,2,0,1,2,8,0,"Bournemouth","Chelsea",NA,17
"3101","12/14/19",4458,"Jack Stacey",17,"eng ENG","RB",90,1,1,1,0,0,1,2,50,1,11,2,18.2,6,3,2,5,1,0,4,3,6,0,"Bournemouth","Chelsea",NA,17
"3102","12/14/19",4459,"Aaron Ramsdale",12,"eng ENG","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Bournemouth","Chelsea",NA,17
"3103","12/14/19",4460,"Chris Wood",9,"nz NZL","FW",84,2,2,0,1,1,0,0,NA,0,7,1,14.3,0,2,5,1,0,0,1,0,0,0,"Burnley","Newcastle Utd",NA,17
"3104","12/14/19",4461,"Jay Rodriguez",19,"eng ENG","FW",6,1,0,0,1,0,1,1,100,0,4,0,0,0,2,2,1,0,0,1,0,0,0,"Burnley","Newcastle Utd",NA,17
"3105","12/14/19",4462,"Ashley Barnes",10,"at AUT","FW",90,1,0,0,1,0,0,0,NA,0,12,4,33.3,3,6,3,3,0,0,3,1,1,0,"Burnley","Newcastle Utd",NA,17
